platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
noon,N70278864V,"Anker Zolo Power Bank (2025 Upgraded Version), 45W Max Fast Charging, 20,000mAh Battery Pack, Dual Built-in USB-C Cables, USB-C&A Port, for iPhone 17/16 Series, Galaxy, MacBook, and More",,Mobile Accessories,,2260 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/8054b9752d6a558ca3a03eec3b0c7ae0|pzsku/ZED8AFC2A5EAA3F2DA83FZ/45/1768748908/25cf8c16-3793-4531-a25f-82198e7d7faf.jpg,https://f.nooncdn.com/p/8054b9752d6a558ca3a03eec3b0c7ae0|pzsku/ZED8AFC2A5EAA3F2DA83FZ/45/1768748908/25cf8c16-3793-4531-a25f-82198e7d7faf.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/anker-zolo-power-bank-2025-upgraded-version-45w-max-fast-charging-20-000mah-battery-pack-dual-built-in-usb-c-cables-usb-c-a-port-for-iphone-17-16-series-galaxy-macbook-and-more/p/?o=N70278864V,2026-03-28T20:20:12.250616
noon,Z029DECC8AECBC83727CBZ,Vidvie 30W Fast Charging Data Cable (Type-C to Lightning) 100 cm,,Mobile Accessories,235 EGP,365 EGP,36%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z029DECC8AECBC83727CBZ/45/1762267862/9a5f20e6-eb64-4f1a-b08b-851dda901915.jpg,https://f.nooncdn.com/p/pzsku/Z029DECC8AECBC83727CBZ/45/1762267862/9a5f20e6-eb64-4f1a-b08b-851dda901915.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/vidvie-30w-fast-charging-data-cable-type-c-to-lightning-100-cm/p/?o=Z029DECC8AECBC83727CBZ,2026-03-28T20:20:12.250620
noon,N70261591V,iPhone 17 Pro Max 256 GB Deep Blue 5G  (Nano Sim & E-Sim ) With FaceTime - Middle East Version,Apple,Mobile Accessories,,104990 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70261591V/45/_/1763996075/07c9692b-b541-412c-be4b-4a578b1be786.jpg,https://f.nooncdn.com/p/pnsku/N70261591V/45/_/1763996075/07c9692b-b541-412c-be4b-4a578b1be786.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/iphone-17-pro-max-256-gb-deep-blue-5g-nano-sim-e-sim-with-facetime-middle-east-version/p/?o=N70261591V,2026-03-28T20:20:12.250624
noon,N70247627V,2.5D AntiâSpy FullâScreen Tempered Glass Protector For IPhone 17 Pro Max black,JOYROOM,Mobile Accessories,250.95 EGP,279 EGP,10%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70247627V/45/_/1767607785/75a035ab-c1db-432e-9ecd-5310ce15e79a.jpg,https://f.nooncdn.com/p/pnsku/N70247627V/45/_/1767607785/75a035ab-c1db-432e-9ecd-5310ce15e79a.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/2-5d-anti-spy-full-screen-tempered-glass-protector-for-iphone-17-pro-max-black/p/?o=N70247627V,2026-03-28T20:20:12.250628
noon,N70101890V,"Joyroom USB to Micro USB Adapter, white, 1m White",,Mobile Accessories,69 EGP,150 EGP,54%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70101890V/45/_/1724221933/32df2773-6c4b-44dd-951b-85a377866eb8.jpg,https://f.nooncdn.com/p/pnsku/N70101890V/45/_/1724221933/32df2773-6c4b-44dd-951b-85a377866eb8.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/joyroom-usb-to-micro-usb-adapter-white-1m-white/p/?o=N70101890V,2026-03-28T20:20:12.250633
noon,N70259030V,15T Dual SIM Flowing Silver 8GB RAM 256GB 5G- Middle East Version with Free Gift ( Cup + Speaker + Mobile Holder ),realme,Mobile Accessories,14299 EGP,15499 EGP,8%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70259030V/45/_/1763214692/904aacbe-ab2f-443a-a8ea-cb9616df41d6.jpg,https://f.nooncdn.com/p/pnsku/N70259030V/45/_/1763214692/904aacbe-ab2f-443a-a8ea-cb9616df41d6.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/15t-dual-sim-flowing-silver-8gb-ram-256gb-5g-middle-east-version-with-free-gift-cup-speaker-mobile-holder/p/?o=N70259030V,2026-03-28T20:20:12.250637
noon,N70077670V,12 Pro Dual SIM Submarine Blue 8GB RAM 256GB 5G - International Version,realme,Mobile Accessories,,16900 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70077670V/45/_/1716817128/22c1bc1d-272c-4014-9338-d01815c922fd.jpg,https://f.nooncdn.com/p/pnsku/N70077670V/45/_/1716817128/22c1bc1d-272c-4014-9338-d01815c922fd.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/12-pro-dual-sim-submarine-blue-8gb-ram-256gb-5g-international-version/p/?o=N70077670V,2026-03-28T20:20:12.250640
noon,N70134577V,5000 mAh JR-PBF13 2.4A LED Power Bank 5000mAh Black,JOYROOM,Mobile Accessories,,499 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70134577V/45/_/1764242096/8f6faf23-1ba4-4c8e-88c4-c14ca04230ed.jpg,https://f.nooncdn.com/p/pnsku/N70134577V/45/_/1764242096/8f6faf23-1ba4-4c8e-88c4-c14ca04230ed.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/5000-mah-jr-pbf13-2-4a-led-power-bank-5000mah-black/p/?o=N70134577V,2026-03-28T20:20:12.250644
noon,N70269124V,Y21d Dual SIM Coral Red 6GB RAM 256GB 4G- Middle East Version,vivo,Mobile Accessories,8749 EGP,9199 EGP,5%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70269124V/45/_/1765813782/ae1d9ff6-1382-4be7-8f47-73c852b349b5.jpg,https://f.nooncdn.com/p/pnsku/N70269124V/45/_/1765813782/ae1d9ff6-1382-4be7-8f47-73c852b349b5.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/y21d-dual-sim-coral-red-6gb-ram-256gb-4g-middle-east-version/p/?o=N70269124V,2026-03-28T20:20:12.250648
noon,Z09053F34AC8BA44AC333Z,"Lito Privacy Tempered Glass for Samsung Galaxy S24 Ultra 5G by Moez, Support Fingerprint Unlock, Anti-Spy Screen Protector - Full Screen Coverage / HD Easy Installation, Black",,Mobile Accessories,,425 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z09053F34AC8BA44AC333Z/45/_/1732827839/7c3ae0d1-4267-44d2-bb4d-4d05504262ed.jpg,https://f.nooncdn.com/p/pzsku/Z09053F34AC8BA44AC333Z/45/_/1732827839/7c3ae0d1-4267-44d2-bb4d-4d05504262ed.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/lito-privacy-tempered-glass-for-samsung-galaxy-s24-ultra-5g-by-moez-support-fingerprint-unlock-anti-spy-screen-protector-full-screen-coverage-hd-easy-installation-black/p/?o=Z09053F34AC8BA44AC333Z,2026-03-28T20:20:12.250652
noon,N70099227V,"Ringke Full Cover Glass [Shatterproof Coverage] Compatible with iPhone 14 and 13 and 13 Pro Clear Product  Screen Protector 6.1 Inches, Full-Coverage Premium Tempered Glass Clear",,Mobile Accessories,150 EGP,450 EGP,67%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70099227V/45/_/1723018011/008f8fc5-5f4a-42e0-bd25-25cb709daa49.jpg,https://f.nooncdn.com/p/pnsku/N70099227V/45/_/1723018011/008f8fc5-5f4a-42e0-bd25-25cb709daa49.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/ringke-full-cover-glass-shatterproof-coverage-compatible-with-iphone-14-and-13-and-13-pro-clear-product-screen-protector-6-1-inches-full-coverage-premium-tempered-glass-clear/p/?o=N70099227V,2026-03-28T20:20:12.250655
noon,N70095444V,Super Fast Charging 45W PD Charger,Samsung,Mobile Accessories,,250.85 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z641F59594F5340BAF6F6Z/45/_/1772091046/24c33f8b-5e53-4857-9076-5e30c0dc740c.jpg,https://f.nooncdn.com/p/pzsku/Z641F59594F5340BAF6F6Z/45/_/1772091046/24c33f8b-5e53-4857-9076-5e30c0dc740c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/super-fast-charging-45w-pd-charger/p/?o=N70095444V,2026-03-28T20:20:12.250659
noon,N53397259A,USB-C 60W Charge Cable (1 m) White,Apple,Mobile Accessories,199 EGP,888 EGP,78%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N53397259A/45/_/1695135809/8aa3264a-6903-4247-9f17-aa265ad96333.jpg,https://f.nooncdn.com/p/pnsku/N53397259A/45/_/1695135809/8aa3264a-6903-4247-9f17-aa265ad96333.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/usb-c-60w-charge-cable-1-m-white/p/?o=N53397259A,2026-03-28T20:20:12.250663
noon,N70197086V,POCO C85 Dual SIM Green 8GB RAM 256GB 4G - Global Version,Xiaomi,Mobile Accessories,,7871.7 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70197086V/45/_/1764242292/a17cfe25-270e-4ea4-a939-7cfdfb20f032.jpg,https://f.nooncdn.com/p/pnsku/N70197086V/45/_/1764242292/a17cfe25-270e-4ea4-a939-7cfdfb20f032.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/poco-c85-dual-sim-green-8gb-ram-256gb-4g-global-version/p/?o=N70197086V,2026-03-28T20:20:12.250667
noon,N70202457V,Galaxy A17 Dual SIM Blue 8GB 256GB 5G - Middle East Version,Samsung,Mobile Accessories,,13709 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z9B67C20E73AC2EC55B00Z/45/_/1772091320/d599503c-f005-41cb-8ba1-56f4bb331588.jpg,https://f.nooncdn.com/p/pzsku/Z9B67C20E73AC2EC55B00Z/45/_/1772091320/d599503c-f005-41cb-8ba1-56f4bb331588.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/galaxy-a17-dual-sim-blue-8gb-256gb-5g-middle-east-version/p/?o=N70202457V,2026-03-28T20:20:12.250670
noon,N53377508A,Adapter USB Type C Female To USB Male Black,JOYROOM,Mobile Accessories,180 EGP,249 EGP,28%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/v1673845359/N53377508A_1.jpg,https://f.nooncdn.com/p/v1673845359/N53377508A_1.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/adapter-usb-type-c-female-to-usb-male-black/p/?o=N53377508A,2026-03-28T20:20:12.250674
noon,Z902A141A344E85B76DF1Z,"Recci RPB-W36 10000mAh Ultra-Slim Wireless Power Bank, PD 20W Fast Charging, 15W Wireless Charger",,Mobile Accessories,1499 EGP,1700 EGP,12%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/14b5f16163365552bebea4ef3920e99e|pzsku/Z902A141A344E85B76DF1Z/45/1770911138/2e706962-581f-44cb-be20-01857e6138a3.jpg,https://f.nooncdn.com/p/14b5f16163365552bebea4ef3920e99e|pzsku/Z902A141A344E85B76DF1Z/45/1770911138/2e706962-581f-44cb-be20-01857e6138a3.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/recci-rpb-w36-10000mah-ultra-slim-wireless-power-bank-pd-20w-fast-charging-15w-wireless-charger/p/?o=Z902A141A344E85B76DF1Z,2026-03-28T20:20:12.250678
noon,N70165108V,A50C Dual SIM Sapphire Black 2+4GB RAM 64GB 4G - Middle East Version,ITEL,Mobile Accessories,,4563 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70165108V/45/_/1743098386/19e7c259-3479-4c46-a593-13616ff9c083.jpg,https://f.nooncdn.com/p/pnsku/N70165108V/45/_/1743098386/19e7c259-3479-4c46-a593-13616ff9c083.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/a50c-dual-sim-sapphire-black-2-4gb-ram-64gb-4g-middle-east-version/p/?o=N70165108V,2026-03-28T20:20:12.250681
noon,ZE7FBC3A65AE7FBE80AD3Z,Nillkin Case Cover Super Frosted Pro  Case Anti-Scratch & Slip For Iphone 17 Pro Max (Black),,Mobile Accessories,500 EGP,700 EGP,29%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZE7FBC3A65AE7FBE80AD3Z/45/1767807969/ea4b8edb-8440-437a-88df-d18edcd62455.jpg,https://f.nooncdn.com/p/pzsku/ZE7FBC3A65AE7FBE80AD3Z/45/1767807969/ea4b8edb-8440-437a-88df-d18edcd62455.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/nillkin-case-cover-super-frosted-pro-case-anti-scratch-slip-for-iphone-17-pro-max-black/p/?o=ZE7FBC3A65AE7FBE80AD3Z,2026-03-28T20:20:12.250684
noon,N21030853A,Portable Power Bank White/Green,PZX,Mobile Accessories,299 EGP,500 EGP,40%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/v1549891254/N21030853A_1.jpg,https://f.nooncdn.com/p/v1549891254/N21030853A_1.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/portable-power-bank-white-green/p/?o=N21030853A,2026-03-28T20:20:12.250691
noon,N70065336V,Galaxy M55 Dual SIM 5G Black 8GB RAM 256GB - Middle East Version,Samsung,Mobile Accessories,,14511.5 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZA86A036467C6363A6EF9Z/45/_/1772090854/c7ccb59e-9c96-47ae-b70e-1d428d478f62.jpg,https://f.nooncdn.com/p/pzsku/ZA86A036467C6363A6EF9Z/45/_/1772090854/c7ccb59e-9c96-47ae-b70e-1d428d478f62.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/galaxy-m55-dual-sim-5g-black-8gb-ram-256gb-middle-east-version/p/?o=N70065336V,2026-03-28T20:20:12.250695
noon,Z22D09AC1F2C6469B6DDBZ,Spigen Liquid Air designed for Samsung Galaxy S24 ULTRA case cover (2024) - Marble Grey,,Mobile Accessories,1450 EGP,1950 EGP,26%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z22D09AC1F2C6469B6DDBZ/45/_/1717244902/f708d027-9b91-4728-bfd3-bd176db6f920.jpg,https://f.nooncdn.com/p/pzsku/Z22D09AC1F2C6469B6DDBZ/45/_/1717244902/f708d027-9b91-4728-bfd3-bd176db6f920.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/spigen-liquid-air-designed-for-samsung-galaxy-s24-ultra-case-cover-2024-marble-grey/p/?o=Z22D09AC1F2C6469B6DDBZ,2026-03-28T20:20:12.250699
noon,N70075984V,"Tempered Glass Easy Slide Compatible with Samsung Galaxy S24 Ultra Screen Protector, Case Friendly Shatterproof Premium 9H Hardness - 2 Pack Clear",Ringke,Mobile Accessories,750 EGP,950 EGP,21%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70075984V/45/_/1716354071/fc24f9de-14ae-4454-8e8a-8b425bc94ffa.jpg,https://f.nooncdn.com/p/pnsku/N70075984V/45/_/1716354071/fc24f9de-14ae-4454-8e8a-8b425bc94ffa.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/tempered-glass-easy-slide-compatible-with-samsung-galaxy-s24-ultra-screen-protector-case-friendly-shatterproof-premium-9h-hardness-2-pack-clear/p/?o=N70075984V,2026-03-28T20:20:12.250703
noon,N70211670V,iPhone 17 256GB White 5G (eSim only) With FaceTime - International Version,Apple,Mobile Accessories,,67956.55 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70211670V/45/_/1764242239/fe14a54d-dca4-4f53-8fe0-f993689f215c.jpg,https://f.nooncdn.com/p/pnsku/N70211670V/45/_/1764242239/fe14a54d-dca4-4f53-8fe0-f993689f215c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/iphone-17-256gb-white-5g-esim-only-with-facetime-international-version/p/?o=N70211670V,2026-03-28T20:20:12.250707
noon,N70211466V,iPhone 17 Pro Max 256 GB Deep Blue 5G (eSim only) With FaceTime - International Version,Apple,Mobile Accessories,,111500 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70211466V/45/_/1758629462/7d32c114-b4ba-4600-98b3-2357d878cd88.jpg,https://f.nooncdn.com/p/pnsku/N70211466V/45/_/1758629462/7d32c114-b4ba-4600-98b3-2357d878cd88.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/iphone-17-pro-max-256-gb-deep-blue-5g-esim-only-with-facetime-international-version/p/?o=N70211466V,2026-03-28T20:20:12.250711
noon,N70134785V,"45W PD Super Fast Charger, with Type-C to C Cable",Samsung,Mobile Accessories,280 EGP,300 EGP,7%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z93EBF71A40ED8105DA9BZ/45/_/1772091257/f7af7192-e222-49fd-af27-f95fae73ea0c.jpg,https://f.nooncdn.com/p/pzsku/Z93EBF71A40ED8105DA9BZ/45/_/1772091257/f7af7192-e222-49fd-af27-f95fae73ea0c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/45w-pd-super-fast-charger-with-type-c-to-c-cable/p/?o=N70134785V,2026-03-28T20:20:12.250714
noon,N70167826V,Galaxy A56 5G Dual SIM Awesome Olive 12GB RAM 256GB - International Version,Samsung,Mobile Accessories,24777 EGP,26666 EGP,7%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z3818C176019483AD5A6EZ/45/_/1772091379/e754c84f-05c5-4049-bc25-2035214f7603.jpg,https://f.nooncdn.com/p/pzsku/Z3818C176019483AD5A6EZ/45/_/1772091379/e754c84f-05c5-4049-bc25-2035214f7603.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/galaxy-a56-5g-dual-sim-awesome-olive-12gb-ram-256gb-international-version/p/?o=N70167826V,2026-03-28T20:20:12.250718
noon,N70289971V,A6 Dual SIM 6GB RAM 128GB  SAPPHIRE BLUE 4G -Middle East Version,OPPO,Mobile Accessories,9999 EGP,11000 EGP,9%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70289971V/45/_/1770900817/6c2a6a2d-3b16-4622-bc03-85cc91554bb8.jpg,https://f.nooncdn.com/p/pnsku/N70289971V/45/_/1770900817/6c2a6a2d-3b16-4622-bc03-85cc91554bb8.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/a6-dual-sim-6gb-ram-128gb-sapphire-blue-4g-middle-east-version/p/?o=N70289971V,2026-03-28T20:20:12.250722
noon,Z62EA1D670C50BEFAFBEAZ,"DUX DUCIS Aimo Cover for the Nothing Phone 3a mobile phone slim transparent matte cover made of TPU polycarbonate, polypropylene, silicone - black",,Mobile Accessories,250 EGP,750 EGP,67%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z62EA1D670C50BEFAFBEAZ/45/1750075347/e44eece2-10ef-4cc8-9c38-766cfd1e5940.jpg,https://f.nooncdn.com/p/pzsku/Z62EA1D670C50BEFAFBEAZ/45/1750075347/e44eece2-10ef-4cc8-9c38-766cfd1e5940.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/dux-ducis-aimo-cover-for-the-nothing-phone-3a-mobile-phone-slim-transparent-matte-cover-made-of-tpu-polycarbonate-polypropylene-silicone-black/p/?o=Z62EA1D670C50BEFAFBEAZ,2026-03-28T20:20:12.250726
noon,N70204533V,Hot 60 Pro Dual SIM Sapphire Blue 8+8GB RAM 256GB 4G - Middle East Version,Infinix,Mobile Accessories,,10335.94 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70204533V/45/_/1767607857/89f7a114-6de0-4a1f-ba26-a85c7cd71146.jpg,https://f.nooncdn.com/p/pnsku/N70204533V/45/_/1767607857/89f7a114-6de0-4a1f-ba26-a85c7cd71146.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/hot-60-pro-dual-sim-sapphire-blue-8-8gb-ram-256gb-4g-middle-east-version/p/?o=N70204533V,2026-03-28T20:20:12.250730
noon,N70245191V,X9d 5G Dual SIM 12GB RAM 256GB Sunrise Gold - Middle East Version,Honor,Mobile Accessories,,24444 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70245191V/45/_/1764242376/ee2aa2a6-5456-4464-b842-461398b3578a.jpg,https://f.nooncdn.com/p/pnsku/N70245191V/45/_/1764242376/ee2aa2a6-5456-4464-b842-461398b3578a.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/x9d-5g-dual-sim-12gb-ram-256gb-sunrise-gold-middle-east-version/p/?o=N70245191V,2026-03-28T20:20:12.250733
noon,N70143172V,"Zolo 30w -Nano III Fast Charger for iPhone 15-16 Series, PPS, PIQ 3.0, Foldable, 30W",Anker,Mobile Accessories,375 EGP,499 EGP,25%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/8054b9752d6a558ca3a03eec3b0c7ae0|pzsku/ZE47B51BD706CEF18D303Z/45/1768736643/8d2c86e4-d61c-4e03-af39-7b6604e08e59.jpg,https://f.nooncdn.com/p/8054b9752d6a558ca3a03eec3b0c7ae0|pzsku/ZE47B51BD706CEF18D303Z/45/1768736643/8d2c86e4-d61c-4e03-af39-7b6604e08e59.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/zolo-30w-nano-iii-fast-charger-for-iphone-15-16-series-pps-piq-3-0-foldable-30w/p/?o=N70143172V,2026-03-28T20:20:15.520655
noon,ZDE84D7CA30EFE98E1CEEZ,"LENOK Silicone Double-Sided Suction Phone Case Detachable Mount - Hands-Free, Strong Grip Holder for Selfies & Videos - Durable, Easy to Use - iPhone & Android (Transparent)",,Mobile Accessories,,224.99 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZDE84D7CA30EFE98E1CEEZ/45/1759172900/db456dd2-ea05-4625-827a-e639869b0267.jpg,https://f.nooncdn.com/p/pzsku/ZDE84D7CA30EFE98E1CEEZ/45/1759172900/db456dd2-ea05-4625-827a-e639869b0267.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/lenok-silicone-double-sided-suction-phone-case-detachable-mount-hands-free-strong-grip-holder-for-selfies-videos-durable-easy-to-use-iphone-android-transparent/p/?o=ZDE84D7CA30EFE98E1CEEZ,2026-03-28T20:20:15.520675
noon,N70202442V,Galaxy A07 Dual SIM Green 4GB 64GB 4G - Middle East Version,Samsung,Mobile Accessories,,6333 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZCC7C2C9E7F16A2CAC924Z/45/_/1772090829/7f896495-f735-4586-abd0-d32ab09d11b8.jpg,https://f.nooncdn.com/p/pzsku/ZCC7C2C9E7F16A2CAC924Z/45/_/1772090829/7f896495-f735-4586-abd0-d32ab09d11b8.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/galaxy-a07-dual-sim-green-4gb-64gb-4g-middle-east-version/p/?o=N70202442V,2026-03-28T20:20:15.520680
noon,Z3768BB9098DF1BE98C0BZ,Anti Yellowing Translucent Matte Full Cover PC Smoke Frosted Cellphone Phone Case for Oppo Reno 15F/Reno 14F (Grey),Syndee,Mobile Accessories,,175 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/96df02e24187514e9c4a93fb13b3c121|pzsku/Z3768BB9098DF1BE98C0BZ/45/1770250725/0bab83d6-9c32-4530-a5bd-0de03557e87f.jpg,https://f.nooncdn.com/p/96df02e24187514e9c4a93fb13b3c121|pzsku/Z3768BB9098DF1BE98C0BZ/45/1770250725/0bab83d6-9c32-4530-a5bd-0de03557e87f.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/anti-yellowing-translucent-matte-full-cover-pc-smoke-frosted-cellphone-phone-case-for-oppo-reno-15f-reno-14f-grey/p/?o=Z3768BB9098DF1BE98C0BZ,2026-03-28T20:20:15.520683
noon,N70199599V,Reno14F Dual SIM Luminous Green 12GB  RAM 256GB - 5G Middle East Version,OPPO,Mobile Accessories,19990 EGP,21111 EGP,5%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70199599V/45/_/1753870151/999d59cf-37f5-4842-b1c7-5f63df3f5a0f.jpg,https://f.nooncdn.com/p/pnsku/N70199599V/45/_/1753870151/999d59cf-37f5-4842-b1c7-5f63df3f5a0f.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/reno14f-dual-sim-luminous-green-12gb-ram-256gb-5g-middle-east-version/p/?o=N70199599V,2026-03-28T20:20:15.520687
noon,N70277377V,Magic 8 Pro Dual SIM Sunrise Gold 12GB RAM 512GB 5G With Free Honor Watch Fit active - Middle East Version,Honor,Mobile Accessories,,72350 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70277377V/45/_/1768402686/86e521d4-79e7-4dd7-9202-ac9c90407b0d.jpg,https://f.nooncdn.com/p/pnsku/N70277377V/45/_/1768402686/86e521d4-79e7-4dd7-9202-ac9c90407b0d.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/magic-8-pro-dual-sim-sunrise-gold-12gb-ram-512gb-5g-with-free-honor-watch-fit-active-middle-east-version/p/?o=N70277377V,2026-03-28T20:20:15.520690
noon,N70223320V,S-A16 Pro Prism Series 30W USB-C - Lightning Cable With Display 1.2m - Black,JOYROOM,Mobile Accessories,313 EGP,400 EGP,22%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70223320V/45/_/1759132800/4c1529ae-71db-4d3b-aed3-e1de75402892.jpg,https://f.nooncdn.com/p/pnsku/N70223320V/45/_/1759132800/4c1529ae-71db-4d3b-aed3-e1de75402892.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/s-a16-pro-prism-series-30w-usb-c-lightning-cable-with-display-1-2m-black/p/?o=N70223320V,2026-03-28T20:20:15.520694
noon,N70166022V,Redmi A5 4G Dual SIM Lake Green 4GB RAM 128GB - Global Version,Xiaomi,Mobile Accessories,,6583.6 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70166022V/45/_/1764242099/2cb00add-6104-4adf-b7b4-87c72026eded.jpg,https://f.nooncdn.com/p/pnsku/N70166022V/45/_/1764242099/2cb00add-6104-4adf-b7b4-87c72026eded.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/redmi-a5-4g-dual-sim-lake-green-4gb-ram-128gb-global-version/p/?o=N70166022V,2026-03-28T20:20:15.520698
noon,N70253178V,X513 30W GaN 1x USB-C Wall Charger,Ugreen,Mobile Accessories,,453 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZCFB4E766956C64C19ACFZ/45/1761826319/dd0623a7-83d7-455e-8fbb-e7f86f2d07c8.jpg,https://f.nooncdn.com/p/pzsku/ZCFB4E766956C64C19ACFZ/45/1761826319/dd0623a7-83d7-455e-8fbb-e7f86f2d07c8.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/x513-30w-gan-1x-usb-c-wall-charger/p/?o=N70253178V,2026-03-28T20:20:15.520706
